,months_as_customer,policy_deductable,umbrella_limit,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,injury_claim,property_claim,vehicle_claim,policy_csl_250/500,policy_csl_500/1000,insured_sex_MALE,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Rear Collision,collision_type_Side Collision,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,property_damage_YES,police_report_available_YES
657,0.4509763611985093,-1.046478218484562,3.5418166209113973,-0.8996798476499938,-0.2593718371326762,0.48154756745915955,1.1512908743417392,-1.2437309318975538,1.369042926947773,0.9248755274839292,-0.2791917498623548,0.21988912285666548,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
337,-0.34476361334224503,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,-0.986103168512002,0.19110874510743492,-0.8223506245298137,1.2110011705318287,-1.3377642660508993,0.09777288091350435,0.1078845937338814,0.8996234535939753,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0
788,-0.6870173658328921,-1.046478218484562,-0.46812336418620953,1.1158564062334742,0.9269101890894585,-0.6802077219477389,-0.8223506245298137,1.2110011705318287,-0.43549520171800854,0.19328596294989248,0.20517116137571617,-0.4344006072648092,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
88,-1.4399756213123156,1.42941662020131,3.5418166209113973,-0.8996798476499938,-1.873142881813238,-0.38976889959601435,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,-1.2983438714056157,-1.4114418030556233,-1.7684246681235938,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
832,0.8188991451259549,-1.046478218484562,-0.46812336418620953,0.9428944509965391,-0.6583615876938747,-0.24454948842015203,-0.8223506245298137,-0.016364880682862654,1.369042926947773,-1.3349233496323176,-1.430071145795549,-1.7616740597969436,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1
442,-0.40465802002810825,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,0.6267669786350218,-0.8223506245298137,-1.2437309318975538,-1.3377642660508993,-0.18876636519566004,2.4655314138200475,0.3870964983321535,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
144,-0.7982498353923523,1.42941662020131,-0.46812336418620953,1.009961331598616,0.9269101890894585,1.2076446233384712,1.1512908743417392,-1.2437309318975538,1.369042926947773,-0.4590480654262903,-0.4592753963483042,-0.09635091336871397,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
812,1.751540620662968,-0.22117993892260457,1.3140721847460601,-0.8996798476499938,-1.342344017227358,1.6433028568660581,-0.8223506245298137,1.2110011705318287,-1.3377642660508993,-0.4102754277906878,-0.4095971490418354,0.26662410357962796,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
454,-0.6271229591470289,1.42941662020131,-0.46812336418620953,0.7416938091903086,-0.5942382349251106,1.6433028568660581,-0.8223506245298137,1.2110011705318287,1.369042926947773,-0.5891084324545635,-0.5917507224988877,0.13109265948303678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
404,2.033899966467752,-0.22117993892260457,-0.46812336418620953,0.8228800330770332,0.9269101890894585,-0.24454948842015203,-0.8223506245298137,-0.016364880682862654,1.369042926947773,0.07135436886088636,1.6706794569165462,1.2511743641433708,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
807,-0.11374233041105827,1.42941662020131,-0.46812336418620953,1.955957331670016,-3.030925640138144,-1.5515241890029128,1.1512908743417392,1.2110011705318287,1.369042926947773,1.0102276433462336,1.0372818037590688,0.6155786263110812,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
548,0.09160992108332995,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-0.8254271331236013,-0.8223506245298137,-0.016364880682862654,0.46677386261488224,-1.1967342096647773,-1.3596936287780514,-1.6027751253388713,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
541,0.33974389163904906,-0.22117993892260457,2.6507188464452622,0.9146557644272436,0.7024784543987844,1.4980834456901957,-0.8223506245298137,-1.2437309318975538,0.46677386261488224,-1.1520259584988084,-1.33692443209592,-1.5082666087657695,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
530,1.3237234300496592,1.42941662020131,1.7596210719791274,-0.8996798476499938,0.9269101890894585,0.045889333931572594,-0.8223506245298137,1.2110011705318287,1.369042926947773,1.5670485896860282,1.6044417938412545,1.1847068360040465,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
152,-0.8153625230168847,-1.046478218484562,-0.46812336418620953,0.22633777930066523,-0.6619239961810283,1.6433028568660581,1.1512908743417392,-0.016364880682862654,1.369042926947773,0.4981149481724078,0.5156602070411462,0.3460735708086642,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
244,-0.8923696173272803,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,-1.5774629773794928,-1.2610853666511883,-0.8223506245298137,-0.016364880682862654,0.46677386261488224,-1.359309668450119,-1.4424907076221662,-1.8229488123003834,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
594,-0.3362072695299788,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,-0.6334247282837998,0.19110874510743492,1.1512908743417392,1.2110011705318287,-0.43549520171800854,0.018517344755650374,1.5630432544191972,0.37255672655167626,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
619,0.12583529633239465,1.42941662020131,2.6507188464452622,-0.8996798476499938,0.9269101890894585,0.7719863898108842,1.1512908743417392,-1.2437309318975538,1.369042926947773,-0.619591330976815,0.26312911656659643,-0.16126060881727297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
826,-0.1736367370969215,1.42941662020131,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-0.24454948842015203,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,-0.29037602693649844,-0.28747145774676625,0.20534935107618826,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
998,2.2135831865253417,1.42941662020131,1.7596210719791274,-0.8996798476499938,0.9269101890894585,-1.4063047778270505,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,-0.42856516690403873,-0.4282264917817612,-0.04182676919192441,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
324,-0.8752569297027479,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-1.1158659554753259,0.16447012490596283,1.2110011705318287,0.46677386261488224,0.5590807452169109,-0.4654851772616128,-0.10725574220407189,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
287,0.16861701539372553,-1.046478218484562,-0.46812336418620953,1.5253173614882591,0.9269101890894585,-0.8254271331236013,-0.8223506245298137,-0.016364880682862654,-1.3377642660508993,-1.359309668450119,-1.3762530445468744,-1.6733968739869034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
193,-1.5426517470595096,-0.22117993892260457,-0.46812336418620953,0.6146197196284787,-2.286382266323051,-0.5349883107718767,-0.8223506245298137,-0.016364880682862654,-0.43549520171800854,-1.2292493014218455,-1.3762530445468744,-1.6733968739869034,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1
385,-0.7212427410819567,-1.046478218484562,-0.46812336418620953,0.7381639733691466,0.9269101890894585,0.045889333931572594,1.1512908743417392,-0.016364880682862654,-1.3377642660508993,-0.3797925292684363,-0.3785482444752924,0.045411861490938885,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
198,1.1012584909307388,-1.046478218484562,-0.46812336418620953,0.6922761076940414,-0.24155979469690841,0.7719863898108842,-0.8223506245298137,1.2110011705318287,-0.43549520171800854,-0.2822472539972314,0.9503448709727484,0.21988912285666548,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
117,0.21995507826732258,1.42941662020131,-0.46812336418620953,0.5546125106687257,-0.3626816832601294,1.2076446233384712,1.1512908743417392,1.2110011705318287,0.46677386261488224,-0.18876636519566004,1.1407781523142122,0.7194341390287755,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
581,-0.48166511433850384,-1.046478218484562,-0.46812336418620953,0.4310682569280578,0.9269101890894585,1.3528640345143335,2.1381116237775157,1.2110011705318287,-1.3377642660508993,-0.08309231698518806,1.3560505573089103,0.9354536054815799,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
264,-0.9864893992622082,1.42941662020131,-0.46812336418620953,0.6675672569459078,-0.9077301817946237,-0.38976889959601435,-0.8223506245298137,-0.016364880682862654,-1.3377642660508993,-0.4245007804344052,0.660555095018347,0.23754456001867352,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1
757,-0.22497479997051856,-0.22117993892260457,-0.46812336418620953,0.9005364211425959,0.9269101890894585,1.4980834456901957,-0.8223506245298137,1.2110011705318287,1.369042926947773,0.43308476465827117,0.4494225439658545,-0.2199389735027703,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
636,-0.7982498353923523,1.42941662020131,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-0.5349883107718767,-0.8223506245298137,1.2110011705318287,-0.43549520171800854,-1.489370035478392,-1.2561972802229082,-1.7175354668919236,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1
744,1.4862939624827165,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,1.3528640345143335,2.1381116237775157,-1.2437309318975538,0.46677386261488224,-0.25786093517943015,1.0000231182792172,0.2635084381980971,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
631,-0.4474397390894391,-0.22117993892260457,2.2051699592121947,-0.8996798476499938,-0.7972955186928634,-1.4063047778270505,0.16447012490596283,-0.016364880682862654,0.46677386261488224,0.4940505617027742,-0.4986040087992587,0.08799262170519359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
687,-0.04529157991292886,-1.046478218484562,-0.46812336418620953,0.953483958460025,-0.9006053648203166,0.7719863898108842,1.1512908743417392,-1.2437309318975538,0.46677386261488224,1.294734696220581,2.7449715549189344,1.2620791929787287,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
452,-0.8410315544536832,-0.22117993892260457,-0.46812336418620953,-0.472569713289399,0.9269101890894585,-1.2610853666511883,-0.8223506245298137,-0.016364880682862654,-1.3377642660508993,-1.3308589631626841,-1.4280012188244462,-1.777252386704598,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
485,-1.1405035878829994,1.42941662020131,-0.46812336418620953,-0.8996798476499938,-0.2023733013382193,-1.6967436001787752,-0.8223506245298137,1.2110011705318287,-0.43549520171800854,0.29489562469073094,0.3086675099308595,-0.34352703363682663,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
421,-0.4474397390894391,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,1.4980834456901957,-0.8223506245298137,-0.016364880682862654,-1.3377642660508993,1.2581552179938793,2.6890835266991573,0.5179544443564484,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
176,-0.3789889885913097,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-1.5515241890029128,-0.8223506245298137,-0.016364880682862654,-0.43549520171800854,0.250187373524762,0.26312911656659643,1.172244174477923,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
583,0.36541292307584755,1.42941662020131,2.2051699592121947,-0.8996798476499938,-1.1036626485880694,-1.2610853666511883,1.1512908743417392,-1.2437309318975538,-0.43549520171800854,1.0264851892247677,1.0538412195278917,0.3107626964846481,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
318,-1.6966659356803009,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-1.5515241890029128,1.1512908743417392,-0.016364880682862654,-1.3377642660508993,-0.20095952460456065,-0.852561520857849,-0.7869900729413818,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
299,-0.6870173658328921,1.42941662020131,-0.46812336418620953,0.05690565988489209,0.9269101890894585,0.6267669786350218,0.16447012490596283,-0.016364880682862654,-1.3377642660508993,-0.05057722522811976,2.8877965159250323,-0.10102441144101022,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
493,0.2712931411409196,1.42941662020131,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,0.045889333931572594,-0.8223506245298137,-0.016364880682862654,0.46677386261488224,0.6037889963828798,0.6232964095384954,0.46758452068836664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
756,-0.9180386487640788,-1.046478218484562,-0.46812336418620953,1.179393451014389,-0.10975068067222678,1.4980834456901957,-0.8223506245298137,1.2110011705318287,1.369042926947773,-0.4041788480862375,-0.4033873681285268,0.2790867651057513,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
79,0.23706776589185494,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,0.6267669786350218,-0.8223506245298137,-0.016364880682862654,0.46677386261488224,1.445116995597022,-0.014241097561187764,0.6851618198319364,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
382,-0.7383554287064891,1.42941662020131,-0.46812336418620953,0.37459088378946676,-0.5799886009764964,0.48154756745915955,1.1512908743417392,-1.2437309318975538,0.46677386261488224,-0.36150279015508535,-0.3599189017353666,0.07812634799701262,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
405,-1.1490599316952654,-1.046478218484562,1.3140721847460601,-0.8996798476499938,-1.4349666378933503,-0.8254271331236013,1.1512908743417392,1.2110011705318287,1.369042926947773,1.7540103672891707,0.14307335224263015,0.9614174836610035,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
540,-0.5244468333998347,-1.046478218484562,1.3140721847460601,0.07808467481186374,-1.6522735556097174,-1.6967436001787752,-0.8223506245298137,1.2110011705318287,0.46677386261488224,-0.08106012375037129,1.360190411251116,1.2994671775570987,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,-0.28486920665638177,1.42941662020131,3.0962677336783297,0.07102500316953986,0.9269101890894585,-0.24454948842015203,1.1512908743417392,1.2110011705318287,0.46677386261488224,0.02664611769491745,0.03543714974528105,0.7724004505147997,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
200,-1.4485319651245816,1.42941662020131,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-0.38976889959601435,-0.8223506245298137,1.2110011705318287,-0.43549520171800854,-1.2942794849359822,-1.3100153814715827,-1.739864402126228,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
208,1.2296036481147314,-1.046478218484562,0.8685232975129927,-0.8996798476499938,0.9269101890894585,0.19110874510743492,2.1381116237775157,1.2110011705318287,1.369042926947773,-0.02009432670586823,1.4843860295172882,0.31335908430259046,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
612,-1.2260670260056612,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,0.19110874510743492,-0.8223506245298137,-0.016364880682862654,0.46677386261488224,0.7826220010467554,0.8054499829955477,0.09266611977748984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
939,0.6819976441296961,1.42941662020131,2.2051699592121947,1.2570498390799518,-0.1667492164666837,1.3528640345143335,1.1512908743417392,-0.016364880682862654,-1.3377642660508993,0.7663644551682213,0.7888905672267248,0.07812634799701262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
406,0.6905539879419622,1.42941662020131,-0.46812336418620953,0.1345620479504548,-1.3779681020988934,-0.24454948842015203,1.1512908743417392,-1.2437309318975538,1.369042926947773,0.46966424288497305,0.48668122944570613,-0.18722448699669658,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
995,-1.6795532480557684,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,1.2076446233384712,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,2.0547749660420522,0.2962479481042423,1.230403261599832,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
37,0.7675610822523579,1.42941662020131,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,0.6267669786350218,-0.8223506245298137,-0.016364880682862654,-0.43549520171800854,-1.2394102675959295,-1.3389943590670228,-1.7689439456871823,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
981,-1.277405088879258,1.42941662020131,-0.46812336418620953,-0.8996798476499938,-1.4171545954575826,0.48154756745915955,1.1512908743417392,-0.016364880682862654,0.46677386261488224,-0.24769996900534633,1.0207223879902458,0.28168315292369367,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
59,-0.4132143638403744,1.42941662020131,-0.46812336418620953,2.4466045108115257,-1.1570987758953728,0.045889333931572594,1.1512908743417392,-0.016364880682862654,-0.43549520171800854,0.8354590251519914,-0.32473014322661786,0.4369471444366468,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
274,0.15150432776919318,1.42941662020131,-0.46812336418620953,0.8617082271098145,0.22155330863305409,0.6267669786350218,1.1512908743417392,-1.2437309318975538,0.46677386261488224,0.7094630445933517,0.7309326120358445,0.30816630866670575,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
654,-1.6881095918680347,-0.22117993892260457,1.3140721847460601,-0.8996798476499938,-1.0217272533835375,1.4980834456901957,-0.8223506245298137,-0.016364880682862654,1.369042926947773,-0.6703961618472343,0.1596327680114531,-0.05584726340881315,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
513,-0.13085501803559063,-0.22117993892260457,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,-0.8254271331236013,1.1512908743417392,-1.2437309318975538,0.46677386261488224,0.9370686868928298,-0.2729819689490462,-0.0792147537702944,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
27,0.023159170585200544,-1.046478218484562,0.8685232975129927,0.19456925691020777,-0.14893717403091591,-0.9706465442994636,-0.8223506245298137,1.2110011705318287,-0.43549520171800854,-1.278021939057448,-1.401092168200109,-1.7232475200913968,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
686,-0.07951695516199357,-1.046478218484562,1.7596210719791274,-0.8996798476499938,0.9269101890894585,-1.1158659554753259,-0.8223506245298137,-1.2437309318975538,-0.43549520171800854,-1.359309668450119,-1.4424907076221662,-1.7897150482307211,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
971,-1.029271118323539,-1.046478218484562,-0.46812336418620953,0.9852524808504824,-0.32705759838859383,-1.6967436001787752,-0.8223506245298137,1.2110011705318287,-0.43549520171800854,1.2662839909331465,-0.10531788428971392,0.525224330246687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
81,0.38252561070037994,1.42941662020131,1.7596210719791274,-0.8996798476499938,0.9269101890894585,-0.24454948842015203,-0.8223506245298137,1.2110011705318287,-0.43549520171800854,-1.3552452819804852,-1.2354980105118796,-1.699360752166327,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
396,1.7943223397242989,-0.22117993892260457,2.2051699592121947,1.062908868916045,0.9269101890894585,1.0624252121626088,-0.8223506245298137,-0.016364880682862654,-1.3377642660508993,-0.24769996900534633,1.0207223879902458,0.9162403356288065,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
311,-1.6196588413699051,1.42941662020131,-0.46812336418620953,-0.8996798476499938,0.1360555049413687,-1.2610853666511883,1.1512908743417392,-1.2437309318975538,1.369042926947773,-0.9101949635556129,-0.3288699971688236,-0.755314141562485,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,-0.293425550468648,-1.046478218484562,-0.46812336418620953,1.588854406269174,0.9269101890894585,-0.38976889959601435,-0.8223506245298137,1.2110011705318287,-1.3377642660508993,-1.4223076587294385,-1.3721131906046686,-1.785041550158425,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
256,0.0744972334587976,-1.046478218484562,-0.46812336418620953,-0.8996798476499938,0.9269101890894585,0.6267669786350218,1.1512908743417392,-0.016364880682862654,-1.3377642660508993,0.5631451316865443,-0.46341525029050995,-0.10362079925895258,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1
502,0.023159170585200544,1.42941662020131,-0.46812336418620953,-0.8996798476499938,-0.40899299359312563,0.045889333931572594,-0.8223506245298137,-0.016364880682862654,-0.43549520171800854,-0.058705998167386836,1.4057288046153793,0.9853042515860733,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
